,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES
393,9479685880084,5.0, , , ,1.0,5.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; COMPANHIA BRASILEIRA COBRE; ANGLO GOLD ASHANTI; COMPANHIA VALE RIO DOCE; BRITA MINERACAO CONSTRUCAO LTDA; ELDORADO MINERACAO LTDA; P AMP D CONSULTORIA EMPRESARIAL LTDA; FUNDACAO AMPARO A PESQUISA ESTADO RIO GRANDE SUL; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; MINISTERIO CIENCIA TECNOLOGIA; MINISTERIO EDUCACAO; PROGRAMAS DAS NACOES UNIDAS PARA O DESENVOLVIMENTO NO BRASIL; UNIVERSIDADE FEDERAL PELOTAS,UNIVERSIDADE FEDERAL PELOTAS,0,1
394,9486204314531,5.0, , , ,6.0,20.0,DEPARTAMENTO ENGENHARIA ELETRICA; IEEE TRANSACTIONS ON MAGNETICS,,0,0
395,9533864671211,3.0, , , ,25.0,12.0,SA O ESTADO SPAULO; INSTITUTO PESQUISA ECONOMICA APLICADA DF; ECONOMIA SOCIEDADE UNICAMP IMPRESSO; ESTUDOS ECONOMICOS USP IMPRESSO; MINISTERIO FAZENDA; PESQUISA PLANEJAMENTO ECONOMICO RIO JANEIRO; REVISTA ECONOMIA POLITICA IMPRESSO; TEXTO PARA DISCUSSAO IPEA BRASILIA; FORUM DAS FEDERACOES,REVISTA ECONOMIA POLITICA IMPRESSO,0,0
396,9590097793707,5.0, , , ,3.0,7.0,UNIVERSIDADE FEDERAL JUIZ FORA; FUNDACAO EDUCACIONAL SAO JOSE; POS REVISTA BRASILIENSE POS GRADUACAO EM CIENCIAS SOCIAIS; REVISTA ELETRONICA DAS FACULDADES SANTOS DUMONT,FUNDACAO EDUCACIONAL SAO JOSE,0,0
397,9613666274466,4.0, , , ,300.0,31.0,CLINICAL ENDOCRINOLOGY OXFORD; INTERNATIONAL JOURNAL OF OBESITY; UNIVERSIDADE ESTADUAL CAMPINAS; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; ENDOCRINOLOGY PHILADELPHIA; DIABETES NEW YORK NY; DIABETOLOGIA BERLIN; AMERICAN JOURNAL OF PHYSIOLOGY ENDOCRINOLOGY AND METABOLISM; PLOS ONE; NATURE REVIEWS ENDOCRINOLOGY PRINT; THE JOURNAL OF BIOLOGICAL CHEMISTRY PRINT; NATURE MEDICINE PRINT; HEPATOLOGY; THE JOURNAL OF CLINICAL INVESTIGATION; SCIENCE TRANSLATIONAL MEDICINE,HEPATOLOGY; THE JOURNAL OF CLINICAL INVESTIGATION; SCIENCE TRANSLATIONAL MEDICINE,1,0
398,9614525722968,6.0, , , ,1.0,6.0,UNIVERSIDADE FEDERAL RIO GRANDE; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; SECRETARIA EDUCACAO CULTURA RIO GRANDE SUL; COLEGIO SEVIGNE,SECRETARIA EDUCACAO CULTURA RIO GRANDE SUL,0,0
399,9614917078352,3.0, , , ,5.0,3.0,UNIVERSIDADE FEDERAL PELOTAS; PREFEITURA MUNICIPAL PELOTAS; CONSULTORIO ODONTOLOGICO; UNIVERSIDADE FEDERAL RIO GRANDE SUL,UNIVERSIDADE FEDERAL RIO GRANDE SUL,0,1
400,9627637518602,6.0, , , ,1.0,3.0,,,0,0
401,9664169018101,3.0, , , ,10.0,16.0,UNIVERSITY OF LUGANO; ACM TRANSACTIONS ON COMPUTER SYSTEMS; JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING PRINT; IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS PRINT; IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING; IEEE TRANSACTIONS ON MOBILE COMPUTING; IEEE COMPUTER SOCIETY; INFORMATION PROCESSING LETTERS PRINT; UNIVERSIDADE MINHO,ACM TRANSACTIONS ON COMPUTER SYSTEMS; JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING PRINT; IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS PRINT; IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING; IEEE TRANSACTIONS ON MOBILE COMPUTING; IEEE COMPUTER SOCIETY; INFORMATION PROCESSING LETTERS PRINT,1,1
402,9674810581809,3.0, , , ,1.0,3.0,FUNDACAO ESCOLA COMERCIO ALVARES PENTEADO; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; UNIVERSIDADE SAO PAULO; VIRGO GAME STUDIOUS; GAMES FOR CHANGE BRASIL; CONTOS ABSURDO; ESCOLA COMUICACAO ARTES USP; COLEGIO VISCONDE PORTO SEGURO,COLEGIO VISCONDE PORTO SEGURO,0,0
403,9767849154554,4.0, , , ,3.0,6.0,UNIVERSIDADE TECNOLOGICA FEDERAL PARANA; UNIVERSIDADE ESTADUAL MATO GROSSO SUL; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA,UNIVERSIDADE ESTADUAL MATO GROSSO SUL,0,1
404,9770044726174,4.0, , , ,3.0,10.0,FUNDACAO APOIO A UNIVERSIDADE FEDERAL RIO GRANDE SUL; UNIVERSIDAD NACIONAL SAN CRISTOBAL HUAMANGA; TURFAL INDUSTRIA COMERCIO PRODUTOS QUIMICOS AGRONOMICOS LTDA; STOLLER BRASIL; NITRAL INDUSTRIA COMERCIO INOCULANTES PRODUTOS AGROPECUARIOS; MINISTERIO AGRICULTURA; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,STOLLER BRASIL,1,0
405,9777337073786,3.0, , , ,12.0,3.0,UNIVERSIDADE ESTADUAL MATO GROSSO SUL UNIDADE CASSILANDIA; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO CAMPUS BOTUCATU; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; FACULDADE ENGENHARIA ILHA SOLTEIRAUNESP; INSTITUTO VITAE; UNIAO DAS FACULDADES DOS GRANDES LAGOS,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO CAMPUS BOTUCATU,0,1
406,9784707188018,5.0, , , ,5.0,5.0,UNIVERSIDADE PARIS SORBONNE IV,UNIVERSIDADE PARIS SORBONNE IV,0,0
407,9786293515377,4.0, , , ,1.0,4.0,,,0,0
408,9805351056260,5.0, , , ,4.0,17.0,UNIVERSIDADE ESTADUAL OESTE PARANA,,0,0
409,9812001660036,4.0, , , ,34.0,13.0,HOSPITAL CANCER AC CAMARGO; HOSPITAL DAS CLINICAS FACULDADE MEDICINA USP; UNIVERSIDADE ESTADUAL FEIRA SANTANA; UNIVERSIDADE SAO PAULO; HOSPITAL ALEMAO OSWALDO CRUZ; HOSPITAL DAS CLINICAS FACULDADE MEDICINA UNIVERSIDADE SAO PAULO; THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER; THE JOURNAL OF PAIN AMP PALLIATIVE CARE PHARMACOTHERAPY; DENDRIX ARQUITETURA INFORMACAO CIENTIFICA; INSTITUTO CANCER ESTADO SAO PAULO UNIVERSIDADE SAO PAULO; SUPPORTIVE CARE IN CANCER; UNIVERSIDADE GUARULHOS; REVISTA ESCOLA ENFERMAGEM USP; JOURNAL OF PAIN AND SYMPTOM MANAGEMENT; SOCIEDADE BRASILEIRA PARA O ESTUDO DOR; REVISTA SAUDE UNG ONLINE; REVISTA LATINO AMERICANA ENFERMAGEM USP RIBEIRAO PRETO IMPRESSO; REVISTA BRASILEIRA CANCEROLOGIA; JANSSEN PHARMACEUTICAL COMPANIES OF JOHNSONAMPJOHNSON; PAIN MEDICINE,JANSSEN PHARMACEUTICAL COMPANIES OF JOHNSONAMPJOHNSON,1,0
410,9818352070265,5.0, , , ,59.0,31.0,UNIVERSIDADE FEDERAL TRIANGULO MINEIRO; JORNAL PEDIATRIA; REVISTA PAULISTA PEDIATRIA; REVISTA ENFERMAGEM ATENCAO A SAUDE; REVISTA UNOPAR CIENTIFICA UNOPAR EDITORA; ELSEVIER EDITORIAL SYSTEM; MINISTERIO EDUCACAO PROEXT; SOCIEDADE BRASILEIRA PEDIATRIA SBP BRASIL; SOCIEDADE MINEIRA PEDIATRIA; REVISTA NUTRICAO; CADERNOS SAUDE COLETIVA UFRJ; REVISTA BRASILEIRA SAUDE MATERNO INFNATIL; REV RESIDENCIA PEDIATRICA,REVISTA BRASILEIRA SAUDE MATERNO INFNATIL; REV RESIDENCIA PEDIATRICA,0,0
411,9821613766005,3.0, , , ,9.0,17.0,UNIVERSIDADE ESTADO RIO GRANDE NORTE; BOLETIM GOIANO GEOGRAFIA; REVISTA DEPTO GEOGRAFIA SAO PAULO; UNIVERSIDADE FEDERAL FLUMINENSE; REVISTA GEOGRAFIA RECIFE; REVISTA BRASILEIRA EDUCACAO EM GEOGRAFIA,REVISTA BRASILEIRA EDUCACAO EM GEOGRAFIA,0,0
412,9856764209323,4.0, , , ,2.0,4.0,BANCO CENTRAL BRASIL; FUNDACAO PADRE ANCHIETA TV CULTURA; SMITH EQUIPAMENTOS SERVICOS S A; NABLA ENGENHARIA PROCESSAMENTO DADOS LTDA,BANCO CENTRAL BRASIL,0,0
413,9874274235151,5.0, , , ,5.0,6.0,PARTICULAR KARLA MARA REGIO LYRA; FACULDADE BRASILEIRA UNIVIX; ESCRITORIO ARQUITETA NAJLA EL AOUAR; UNIVERSIDADE FEDERAL ESPIRITO SANTO; FACULDADES INTEGRADAS ESPIRITO SANTENSES; APPLIED ENERGY; BUILDING SIMULATION AN INTERNATIONAL JOURNAL; INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND PLANNING ENCOURAGING; BUILDING AND ENVIRONMENT; SUSTAINABLE CTIES AND SOCIETY; ENERGY AND BUILT ENVIRONMENT,FACULDADES INTEGRADAS ESPIRITO SANTENSES,1,0
414,9886992977886,5.0, , , ,18.0,20.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; GOVERNO ESTADO SAO PAULO; INSTITUTO NACIONAL PESQUISAS ESPACIAIS; ESCOLA FAZENDA BOA VISTA; FACULDADE ENGENHARIA GUARATINGUETA; FACULDADE ROSERIA; FACULDADE TECNOLOGIA ESTADO SAO PAULO PROFESSOR WALDOMIRO MAY; FACULDADE TECNOLOGIA ESTADO SAO PAULO PINDAMONHANGABA; UNIVERSIDADE FEDERAL ABC; ASSOCIACAO UNIFICADA PAULISTA ENSINO RENOVADO OBJETIVO; REVISTA EDUCACAO TECNOLOGIA APLICADAS A AERONAUTICA; MATHEMATICAL PROBLEMS IN ENGINEERING PRINT; SOCIEDADE BRASILEIRA MATEMATICA APLICADA COMPUTACIONAL; PROGRAMA INICIACAO CIENTIFICA UFABC; UNIVERSIDADE FEDERAL SAO PAULO; WSEAS TRANSACTIONS ON SYSTEMS; JOURNAL OF PHYSICS CONFERENCE SERIES PRINT; UNIVERSIDADE ESTADUAL FEIRA SANTANA PRO REITORIA PESQUISA POS; UNIVERSIDADE FEDERAL ABC PRO REITORIA EXTENSAO; UNIVERSIDADE FEDERAL ABC PRO REITORIA PESQUISA; JOURNAL OF PHYSICS CONFERENCE SERIES 641 2015 012026; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; UNIVERSIDADE FEDERAL RECONCAVO BAHIA,JOURNAL OF PHYSICS CONFERENCE SERIES PRINT,0,0
415,9895632525608,5.0, , , ,15.0,14.0,UNIVERSIDADE FEDERAL ALFENAS; CENTRO UNIVERSITARIO SAO CAMILO; FUNDACAO ANTONIO PRUDENTE; UNIVERSIDADE SAO PAULO; MOLECULAR AND CLINICAL ONCOLOGY; ARCHIVES IN BIOSCIENCES AMP HEALTH; JOURNAL OF CELLULAR AND MOLECULAR MEDICINE; BRAZILIAN JOURNAL OF PHARMACEUTICAL SCIENCES,UNIVERSIDADE FEDERAL ALFENAS,0,1
416,9906015763712,5.0, , , ,5.0,7.0,UNIVERSIDADE FEDERAL GOIAS; CLINICA VETERINARIA VIDA ANIMAL; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO CAMPUS JABOTICABAL; INSTITUTO BIOLOGICO; AGENCIA GOIANA DEFESA AGROPECUARIA; CENTRO UNIVERSITARIO ANAPOLIS,CENTRO UNIVERSITARIO ANAPOLIS,1,0
417,9930360006071,6.0, , , ,7.0,10.0,UNIVERSIDADE FEDERAL MINAS GERAIS; FUNDACAO CENTRO TECNOLOGICO MINAS GERAIS; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; UNIVERSIDADE FEDERAL SUL SUDESTE PARA,UNIVERSIDADE FEDERAL SUL SUDESTE PARA,0,1
418,9942985064817,3.0, , , ,12.0,14.0,INSTITUICAO EDUCACAO SUPERIOR BRASILIA; PREFEITURA MUNICIPAL BELO HORIZONTE; CONSULTORIA EM POLITICAS PUBLICAS; UNIVERSIDADE FEDERAL MINAS GERAIS; FUNDACAO JOAO PINHEIRO; AMPARO AO MENOR CARENTE; CAMARA DOS DEPUTADOS; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; UNIVERSIDADE LEGISLATIVO BRASILEIRO; SECRETARIA ASSUNTOS ESTRATEGICOS PRESIDENCIA REPUBLICA; REVISTA MESTRADO EM DIREITO UNIFIEO; UNIVERSIDADE BRASILIA; REVISTA ELETRONICA POS GRADUACAO CAMARA DOS DEPUTADOS; ESPACO JURIDICO; INSTITUTO BRASILEIRO ENSINO DESENVOLVIMENTO PESQUISA,INSTITUTO BRASILEIRO ENSINO DESENVOLVIMENTO PESQUISA,1,1
419,9968992796398,3.0, , , ,1.0,3.0,WIZARD IDIOMAS PORTO ALEGRE; UNIVERSIDADE CATOLICA PELOTAS; SINDICATO DOS MUNICIPARIOS SAO LOURENCO SUL; WIZARD IDIOMAS; ESCOLA ESTADUAL ENSINO FUNDAMENTAL PADRE JOSE HERBST; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; LETRONICA; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA SUL RIO GRANDENSE,PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL,0,1
420,9972312204401,5.0, , , ,11.0,3.0,HOSPITAL DAS CLINICAS RIBEIRAO PRETO UNIDADE EMERGENCIA; MEDICAR EMERGENCIAS MEDICAS; ESCOLA ENFERMAGEM RIBEIRAO PRETO USP; ESCOLA ENFERMAGEM RIBEIRAO PRETO; HOSPITAL DAS CLINICAS FACULDADE MEDICINA RIBEIRAO PRETO USP; FUNDACAO AMPARO A PESQUISA EXTENSAO UNIVERSITARIA; UNIVERSIDADE SAO PAULO; ASSOCIACAO BRASILEIRA TRANSPLANTE ORGAOS; SENAC RIBEIRAO PRETO; COMISSAO EDUCACAO CONTINUADA EM ENFERMAGEM HCFMRPUSP,COMISSAO EDUCACAO CONTINUADA EM ENFERMAGEM HCFMRPUSP,0,0
421,10002125567946,5.0, , , ,19.0,11.0,COOPERATIVA CULTURA; UNIVERSIDADE FEDERAL MINAS GERAIS; PREFEITURA MUNICIPAL NOVA LIMA DEPARTAMENTO TURISMO; SAPIENCIA AULAS PARTICULARES; TERRITORIO EMPRESA JUNIOR TURISMO UFMG; ADMINISTRACAO ESTADIOS MINAS GERAIS; INSTITUTO ANALYSIS; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; UNIVERSIDADE FEDERAL RIO GRANDE SUL; ANAIS BRASILEIROS ESTUDOS TURISTICOS; REVISTA IBEROAMERICANA TURISMO; UNIVERSIDADE FEDERAL PAMPA; UNIVERSIDADE FEDERAL JUIZ FORA; READ REVISTA ELETRONICA ADMINISTRACAO PORTO ALEGRE ONLINE; MARKETING AMP TOURISM REVIEW; REVISTA LATINOAMERICANA TURISMOLOGIA; CADERNO VIRTUAL TURISMO UFRJ; OBSERVATORIO TURISMO MINAS GERAIS; OBSERVATORIO TURISMO MINAS GERAIS; CONSELHO MUNICIPAL TURISMO BELO HORIZONTE; ASSOCIATION OF AMERICAN GEOGRAPHERS; UNIVERSIDADE ESTADUAL PONTA GROSSA,ASSOCIATION OF AMERICAN GEOGRAPHERS,1,1
422,10019430133988,4.0, , , ,6.0,5.0,UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO; ARTE CIDADE RESTAURO LTDA; GRUPO OFICINA RESTAURO LTDA; OPERA PRIMA ARQUITETURA RESTAURO; ACADEMIA BRASILEIRA LETRAS; OFICINA SERIGRAFIA; LUA LILITH IND COM LTDA; GREMIO RECREATIVO ESCOLA SAMBA MOCIDADE INDEPENDENTE PADRE MIGUEL; ESCOLA SAMBA CAPRICHOSOS PILARES; GREMIO RECREATIVO ESCOLA SAMBA PARAISO TUIUTI; UNIVERSIDADE FEDERAL RIO JANEIRO; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; TRIBUNAL CONTAS UNIAO; MINISTERIO CULTURA; ORDEM TERCEIRA NOSSA SENHORA MONTE CARMO; DUMARESQ ANTIGUIDADES LTDA; MATERNIDADE ESCOLA UFRJ; FUNDACAO BIBLIOTECA NACIONAL; FUNDACAO OSWALDO CRUZ; TRIBUNAL ALCADA CRIMINAL; CASA FRANCA BRASIL; MUSEU HISTORICO CIDADE; ESCRITORIO ARQUITETURA ANGELA CRISTINA AQUINO; ARTE AMP RISCO CONFECCOES; SECRETARIA MUNICIPAL EDUCACAO CULTURA; FUNDACAO PLANETARIO CIDADE RIO JANEIRO; ESCOLA NAVAL; FUNDACAO ARTES RIO JANEIRO; ESCRITORIO ARQUITETURA GIL BERTO CARREGAL; CASA MOEDA BRASIL; AZULARTE AZULEJOS ARTISTICOS LTDA; MINISTERIO INTERIOR; MUSEU REPUBLICA; FUNDACAO EDUCACIONAL ROSEMAR PIMENTEL; UNIVERSIDADE ABERTA BRASIL; FUNDACAO CENTRO CIENCIAS EDUCACAO SUPERIOR A DISTANCIA ESTADO RJ; UNIVERSIDADE FEDERAL FLUMINENSE; UNIVERSIDADE VEIGA ALMEIDA; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; UNIVERSITE PARIS 1 PANTHEON SORBONNE; LABORATORIO ESTUDOS INTERDISCIPLINARES ANTIGUIDADE LIBER; MOSAICO REVISTA MULTIDISCIPLINAR HUMANIDADES; AQUILA RIO JANEIRO; HUMANIDADES EM REVISTA,HUMANIDADES EM REVISTA,1,0
423,10051161346473,5.0, , , ,1.0,13.0,UNIVERSIDADE FEDERAL ACRE; FACULDADE AMAZONIA OCIDENTAL; ASSOCIACAO DOS ARTISTAS PLASTICOS ACRE; MUIRAQUITA UFAC,UNIVERSIDADE FEDERAL ACRE,0,1
424,10052136606202,4.0, , , ,5.0,3.0,PONTIFICIA UNIVERSIDAD CATOLICA VALPARAISO; UNIVERSIDAD DEL MAR; REVISTA BRASILEIRA RECURSOS HIDRICOS; JOURNAL OF NATURAL RESOURCES AND DEVELOPMENT,PONTIFICIA UNIVERSIDAD CATOLICA VALPARAISO; JOURNAL OF NATURAL RESOURCES AND DEVELOPMENT,1,0
425,10057017371194,2.0, , , ,58.0,24.0,HOSPITAL UNIVERSITARIO UNIVERSIDADE SAO PAULO; INSTITUTO CRIANCA HOSPITAL DAS CLINICAS FACULDADE MEDICINA U; FUNDACAO FACULDADE MEDICINA; INSTITUTO BUTANTAN; CENTRO REFERENCIA SAUDE CRIANCA INSTITUTO CRIANCA HCFMUSP MINIS; CLINICS SAO PAULO; SAO PAULO MEDICAL JOURNAL; REVISTA SOCIEDADE BRASILEIRA MEDICINA TROPICAL IMPRESSO; IBINSTITUTO BUTANTAN; SECRETARIA ESTADO SAO PAULO; GLOBAL INFLUENZA INITIATIVE; BILL AMP MELLINDA GATES FOUNDATION; FACULDADE MEDICINA UNIVERSIDADE SAO PAULO; SECRETARIA MUNICIPAL SAUDE SAO PAULO; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; PLOS ONE; DEPARTAMENTO PEDITATRIA FACULDADE MEDICINA USP; DEVELOPING COUNTRIES VACCINE MANUFACTURERS NETWORK; FUNDACAO BUTANTAN; ALBERT B SABIN VACCINE INSTITUTE; NIAID CLINICAL TRIAL IMPLEMENTATION COOPERATIVE; FACULDADE MEDICINA USP; MEDICINA FACULDADE CIENCIAS SAUDE UNIVERSIDADE METROPOLITANA DE; CENTRO UNIVERSITARIO SAO CAMILO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; ANNALS OF THE RHEUMATIC DISEASES; GLAXOSMITHKLINE BRASIL; EINSTEIN SAO PAULO,FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; ANNALS OF THE RHEUMATIC DISEASES; GLAXOSMITHKLINE BRASIL; EINSTEIN SAO PAULO,1,1
426,10096548266555,4.0, , , ,1.0,3.0,BANCO ESTADO SERGIPE SA; UNIVERSIDADE TIRADENTES; TRIBUNAL REGIONAL ELEITORAL SERGIPE; ORDEM DOS ADVOGADOS BRASIL SECAO SERGIPE,UNIVERSIDADE TIRADENTES,0,1
427,10104738516547,3.0, , , ,49.0,14.0,INSTITUTO ODONTOLOGIA MULTIDISCIPLINAR; ASSOCIACAO BRASILEIRA ODONTOLOGIA PI; UNINGA TO; INSTITUTO POS GRADUACAO ENSINO CUIABA MT; FACULDADE NORTE MINAS GERAIS; UNIVERSIDADE METODISTA SAO PAULO; REVISTA INNOVATIONS IMPLANT JOURNAL BIOMATERIALS AND ESTHETICS; REVISTA DENTAL PRESS ORTODONTIA ORTOPEDIA FACIAL; ODONTO UMESP; REVISTA DENTAL PRESS ORTODONTIA ORTOPEDIA FACIAL IMPRESSO; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; INSTITUTO PESQUISA ENSINO EM ODONTOLOGIAUNINGA; PREFEITURA MUNICIPAL LOUVEIRA; ASSOCIACAO BRASILEIRA ODONTOLOGIA SECCAO RO; UNINGA PI; PIBICUMESP; ORTODONTIA SAO PAULO; ORTODONTIA SPO; INNOVATIONS IMPLANT JOURNAL BIOMATERIALS AND ESTHETICS ONLINE; UNIVERSIDADE CIDADE SAO PAULO; REVISTA ODONTOLOGIA UNICID,REVISTA ODONTOLOGIA UNICID,1,0
428,10114443833525,4.0, , , ,2.0,2.0,CADERNOS SER FAZER; PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO; PONTIFICIA UNIVERSIDADE CATOLICA CAMPINAS; ESTUDOS INTERDISCIPLINARES EM PSICOLOGIA,ESTUDOS INTERDISCIPLINARES EM PSICOLOGIA,1,0
429,10117558043568,5.0, , , ,31.0,31.0,UNIVERSIDADE FEDERAL RIO JANEIRO; UNIVERSITE PARIS DESCARTES; UNIVERSITE LAUSANNE; COLLEGE FRANCE; CENTRE NATIONAL LA RECHERCHE SCIENTIFIQUE; MAX PLANCK INSTITUT FUR HIRNFORSCHUNG; DIRECTION DES RECHERCHES ETUDES ET TECHNIQUES; PLOS BIOLOGY; BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH; CEREBRAL CORTEX NEW YORK NY 1991; BMC NEUROSCIENCE; REVISTA BRASILEIRA EDUCACAO FISICA ESPORTE IMPRESSO; SYMMETRY 2073 8994; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO AMPARO A CIENCIA TECNOLOGIA ESTADO PERNAMBUCO; FUNDACAO CARLOS CHAGAS FILHO AMPARO A PESQUISA ESTADO RJ; PRO REITORIA PESQUISA POS GRADUACAO INOVACAO UFF; FRONTIERS IN HUMAN NEUROSCIENCE; JOURNAL OF SCIENCE COMMUNICATION AMERICA LATINA,JOURNAL OF SCIENCE COMMUNICATION AMERICA LATINA,1,0
430,10126502892671,3.0, , , ,14.0,13.0,IBMEC EDUCACIONAL SA; UNIVERSIDADE FEDERAL RIO JANEIRO; BBR BRAZILIAN BUSINESS REVIEW; FACULDADES IBMEC RJ; BASE UNISINOS; SOCIEDADE CONTABILIDADE GESTAO UFRJ; REVISTA CONTEMPORANEA CONTABILIDADE UFSC,UNIVERSIDADE FEDERAL RIO JANEIRO,1,1
431,10141220519914,4.0, , , ,11.0,9.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; FUNDACAO UNIVERSIDADE FEDERAL CIENCIAS SAUDE PORTO ALEGRE; FACULDADE ESTACIO RIO GRANDE SUL,FACULDADE ESTACIO RIO GRANDE SUL,0,0
432,10148251489155,4.0, , , ,42.0,21.0,UNIVERSIDADE FEDERAL ESPIRITO SANTO; REVISTA ELETRONICA FARMACIA; REVISTA BRASILEIRA FARMACOGNOSIA IMPRESSO; FUNDACAO AMPARO A PESQUISA ESPIRITO SANTO; REVISTA BRASILEIRA PLANTAS MEDICINAIS IMPRESSO,UNIVERSIDADE FEDERAL ESPIRITO SANTO,0,1
433,10151881504372,4.0, , , ,11.0,7.0,UNIVERSIDADE FEDERAL GOIAS; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; HEMOCENTRO REGIONAL CATALAO; INSTITUTO TECNOLOGICO ESTADO GOIAS ITEGO AGUINALDO CAMPOS NETO; UNIVERSIDADE BRASILIA; CHIROPTERA NEOTROPICAL; JOURNAL OF POLLINATION ECOLOGY; NORDIC JOURNAL OF BOTANY; FOOD AND AGRICULTURE ORGANIZATION OF THE UNITED NATIONS; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA GOIAS; MULTI SCIENCE JOURNAL; PLOS ONE; NEOTROPICAL ENTOMOLOGY; ACTA BOTANICA BRASILICA; PEERJ; REVISTA BIOLOGIA NEOTROPICAL; SCIENTIA PLENA; PLANT BIOLOGY; BRAZILIAN JOURNAL OF BOTANY,PEERJ; REVISTA BIOLOGIA NEOTROPICAL; SCIENTIA PLENA; PLANT BIOLOGY; BRAZILIAN JOURNAL OF BOTANY,1,1
434,10160208417370,2.5, , , ,48.0,24.0,UNIVERSIDADE FEDERAL RIO JANEIRO; SESSOES IMAGINARIO; INSTITUT DETUDES POLITIQUES PARIS; CIBERLEGENDA UFF ONLINE; CONTRACAMPO UFF; ASSOCIACAO NACIONAL PROGRAMAS POS GRADUACAO EM COMUNICACAO; KINGS COLLEGE LONDON; QUEENS UNIVERSITY AT KINGSTON,KINGS COLLEGE LONDON,1,0
435,10205194816384,4.0, , , ,32.0,28.0,UNIVERSIDADE FEDERAL UBERLANDIA; FUNDACAO EDUCACIONAL ITUIUTABA; IEEE TRANSACTIONS ON ENERGY CONVERSION; IEEE TRANSACTIONS ON POWER ELECTRONICS; IEEE TRANSACTIONS ON INDUSTRY APPLICATIONS; CIENCIA AMP ENGENHARIA; CONTROLE AMP AUTOMACAO; REVISTA ELETRONICA POTENCIA,CONTROLE AMP AUTOMACAO,0,0
